Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil Wasserkraft an Stromproduktion EE (%),Anteil Wind an Stromproduktion EE (%),Anteil PV an Stromproduktion EE (%),Anteil Biomasse an Stromproduktion EE (%),Anteil Geothermie an Stromproduktion EE (%),Stromproduktion Wasserkraft 2021 (MWh/a),Stromproduktion Wind 2021 (MWh/a),Stromproduktion PV 2021 (MWh/a),Stromproduktion Biomasse 2021 (MWh/a),Stromproduktion Geothermie 2021 (MWh/a),Stromproduktion EE 2021 (MWh/a),Einwohnerzahl,Fläche (km²)
Weißenstadter Forst-Nord,SRID=31468;POINT (4490764.224100191 5554515.246208935),479462,Gemeinde,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.6,unbekannt,5.5
Weißenstadter Forst-Süd,SRID=31468;POINT (4488402.539312787 5548664.021321065),479463,Gemeinde,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,15.1
Mittelfranken,SRID=31468;POINT (4411916.545916392 5468570.631249235),500000,Regierungsbezirk,unbekannt,1.7,24.9,38.4,35.0,0.0,60877.0,890652.0,1372916.0,1249287.0,0.0,3573733.0,1777143.0,7241
Ansbach (Stadt),SRID=31468;POINT (4395629.239474842 5462672.3784102965),561000,Landkreis,unbekannt,0.0,24.9,42.7,32.4,0.0,0.0,20543.0,35222.0,26704.0,0.0,82469.0,41662.0,99.9
Ansbach,SRID=31468;POINT (4396248.407124293 5463818.143689154),561000,Gemeinde,8.0,0.0,24.9,42.7,32.4,0.0,0.0,20543.0,35222.0,26704.0,0.0,82469.0,41662.0,99.9
Erlangen,SRID=31468;POINT (4428170.417375036 5495848.393206696),562000,Gemeinde,7.0,22.1,0.0,69.0,8.9,0.0,5217.0,0.0,16303.0,2100.0,0.0,23620.0,113292.0,76.9
Erlangen (Stadt),SRID=31468;POINT (4426186.941950743 5494456.031885239),562000,Landkreis,unbekannt,22.1,0.0,69.0,8.9,0.0,5217.0,0.0,16303.0,2100.0,0.0,23620.0,113292.0,76.9
Fürth,SRID=31468;POINT (4426910.310495732 5482767.455071246),563000,Gemeinde,7.0,8.2,0.0,32.9,58.9,0.0,5013.0,0.0,20090.0,35950.0,0.0,61054.0,129122.0,63.3
Fürth (Stadt),SRID=31468;POINT (4425157.672125474 5484303.736080746),563000,Landkreis,unbekannt,8.2,0.0,32.9,58.9,0.0,5013.0,0.0,20090.0,35950.0,0.0,61054.0,129122.0,63.3
Nürnberg (Stadt),SRID=31468;POINT (4433560.4901545085 5478157.421105639),564000,Landkreis,unbekannt,7.1,0.0,38.2,54.7,0.0,6726.0,0.0,36082.0,51675.0,0.0,94483.0,510632.0,186
Nürnberg,SRID=31468;POINT (4433055.216550105 5479747.052074989),564000,Gemeinde,7.0,7.1,0.0,38.2,54.7,0.0,6726.0,0.0,36082.0,51675.0,0.0,94483.0,510632.0,186
Schwabach,SRID=31468;POINT (4429137.790133923 5466972.252828),565000,Landkreis,unbekannt,8.5,0.0,63.6,27.9,0.0,1181.0,0.0,8798.0,3861.0,0.0,13839.0,41146.0,40.8
Schwabach,SRID=31468;POINT (4428932.811950185 5466297.727984308),565000,Gemeinde,7.0,8.5,0.0,63.6,27.9,0.0,1181.0,0.0,8798.0,3861.0,0.0,13839.0,41146.0,40.8
Ansbach,SRID=31468;POINT (4385932.2506697085 5454991.701139039),571000,Landkreis,unbekannt,0.22,18.9,36.5,44.4,0.0,2883.0,247801.0,479594.0,583435.0,0.0,1313712.0,186279.0,1970
Adelshofen,SRID=31468;POINT (4367751.493046293 5479718.432610194),571111,Gemeinde,8.0,2.9,41.0,39.7,16.4,0.0,246.0,3417.0,3316.0,1365.0,0.0,8343.0,934.0,27.2
Arberg,SRID=31468;POINT (4399200.8370703235 5446152.910680748),571113,Gemeinde,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3461.0,0.0,0.0,3461.0,2195.0,31.3
Aurach,SRID=31468;POINT (4384526.885518551 5457599.559607525),571114,Gemeinde,8.0,0.0,47.9,50.5,1.7,0.0,0.0,17627.0,18575.0,613.0,0.0,36815.0,3054.0,36.6
Bechhofen,SRID=31468;POINT (4394577.672688007 5447976.001717446),571115,Gemeinde,8.0,0.91,0.0,53.9,45.2,0.0,130.0,0.0,7734.0,6479.0,0.0,14344.0,6038.0,61.8
Bruckberg,SRID=31468;POINT (4405519.2942617135 5469823.993162415),571122,Gemeinde,8.0,2.6,0.0,97.4,0.0,0.0,22.7,0.0,861.0,0.0,0.0,883.0,1309.0,7.6
Buch a.Wald,SRID=31468;POINT (4378989.020604762 5467231.101369875),571125,Gemeinde,8.0,0.0,0.0,80.9,19.1,0.0,0.0,0.0,4714.0,1115.0,0.0,5828.0,1048.0,26.4
Burgoberbach,SRID=31468;POINT (4397558.254912916 5456487.759930949),571127,Gemeinde,8.0,0.0,0.0,34.4,65.6,0.0,0.0,0.0,4243.0,8083.0,0.0,12326.0,3675.0,12.6
Burk,SRID=31468;POINT (4389166.753536824 5445056.719927542),571128,Gemeinde,8.0,0.0,56.9,26.4,16.7,0.0,0.0,8589.0,3980.0,2516.0,0.0,15085.0,1081.0,14.1
Colmberg,SRID=31468;POINT (4384566.1193870045 5469805.907812619),571130,Gemeinde,8.0,0.0,0.0,20.5,79.5,0.0,0.0,0.0,5283.0,20506.0,0.0,25789.0,2124.0,38.3
Dentlein a.Forst,SRID=31468;POINT (4385105.0575797 5446830.562834861),571132,Gemeinde,8.0,0.0,24.9,12.9,62.2,0.0,0.0,4259.0,2213.0,10637.0,0.0,17108.0,2328.0,18
Diebach,SRID=31468;POINT (4368282.770507188 5465151.207276339),571134,Gemeinde,8.0,6.4,0.0,93.6,0.0,0.0,202.0,0.0,2952.0,0.0,0.0,3154.0,1137.0,22.3
Dietenhofen,SRID=31468;POINT (4404999.5863839695 5474528.863949278),571135,Gemeinde,8.0,0.13,18.8,39.9,41.2,0.0,65.8,9739.0,20695.0,21330.0,0.0,51829.0,5613.0,63.9
Dinkelsbühl,SRID=31468;POINT (4377365.271816561 5438204.007112196),571136,Gemeinde,8.0,0.18,18.3,14.4,67.2,0.0,207.0,21407.0,16785.0,78502.0,0.0,116901.0,12053.0,75.1
Dombühl,SRID=31468;POINT (4375062.295022452 5458866.273152207),571137,Gemeinde,8.0,0.0,0.0,31.6,68.4,0.0,0.0,0.0,3515.0,7597.0,0.0,11112.0,1849.0,17.9
Dürrwangen,SRID=31468;POINT (4382413.386567234 5442650.943097212),571139,Gemeinde,8.0,0.0,82.6,17.4,0.0,0.0,0.0,9203.0,1937.0,0.0,0.0,11139.0,2602.0,23
Ehingen,SRID=31468;POINT (4393511.656133995 5439994.895759516),571141,Gemeinde,8.0,0.0,0.0,34.5,65.5,0.0,0.0,0.0,3915.0,7433.0,0.0,11348.0,1938.0,47.6
Feuchtwangen,SRID=31468;POINT (4378425.884172379 5449181.811361656),571145,Gemeinde,8.0,0.1,8.3,45.7,45.9,0.0,57.0,4883.0,27015.0,27106.0,0.0,59061.0,12599.0,137
Flachslanden,SRID=31468;POINT (4392229.339009246 5474640.365932),571146,Gemeinde,8.0,0.0,58.2,22.9,18.9,0.0,0.0,20650.0,8119.0,6714.0,0.0,35483.0,2342.0,40.9
Gebsattel,SRID=31468;POINT (4369529.72944216 5469846.862515037),571152,Gemeinde,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4024.0,0.0,0.0,4024.0,1720.0,19.1
Gerolfingen,SRID=31468;POINT (4391226.737327748 5436169.719490352),571154,Gemeinde,8.0,0.0,0.0,46.1,53.9,0.0,0.0,0.0,6352.0,7432.0,0.0,13784.0,962.0,12.6
Geslau,SRID=31468;POINT (4377385.279804212 5471218.771952923),571155,Gemeinde,8.0,0.0,0.0,35.6,64.4,0.0,0.0,0.0,7934.0,14357.0,0.0,22291.0,1348.0,41.9
Heilsbronn,SRID=31468;POINT (4412196.685992493 5467483.344375189),571165,Gemeinde,8.0,0.0,0.0,89.1,10.9,0.0,0.0,0.0,50371.0,6165.0,0.0,56536.0,9825.0,62.2
Herrieden,SRID=31468;POINT (4390661.164430721 5456183.750612982),571166,Gemeinde,8.0,0.25,0.0,42.2,57.5,0.0,76.4,0.0,13073.0,17800.0,0.0,30950.0,8184.0,81.6
Insingen,SRID=31468;POINT (4366591.692479671 5464499.4294474535),571169,Gemeinde,8.0,0.01,67.3,11.9,20.8,0.0,2.6,24144.0,4271.0,7464.0,0.0,35882.0,1182.0,21.3
Langfurth,SRID=31468;POINT (4387080.592981937 5441374.833455171),571170,Gemeinde,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2454.0,0.0,0.0,2454.0,2031.0,21.1
Lehrberg,SRID=31468;POINT (4391817.460758498 5468536.504100105),571171,Gemeinde,8.0,0.0,0.0,59.0,41.0,0.0,0.0,0.0,12782.0,8885.0,0.0,21667.0,3117.0,50.8
Leutershausen,SRID=31468;POINT (4384295.720632489 5463781.273197109),571174,Gemeinde,8.0,0.24,2.2,46.5,51.0,0.0,124.0,1155.0,24285.0,26613.0,0.0,52178.0,5650.0,84
Lichtenau,SRID=31468;POINT (4404460.944749295 5460924.107101565),571175,Gemeinde,8.0,0.17,33.7,56.6,9.6,0.0,88.7,17501.0,29431.0,4981.0,0.0,52001.0,3847.0,41.3
Merkendorf,SRID=31468;POINT (4405476.710941402 5452639.670976271),571177,Gemeinde,8.0,0.0,0.0,34.0,66.0,0.0,0.0,0.0,13796.0,26827.0,0.0,40623.0,3056.0,26.1
Mitteleschenbach,SRID=31468;POINT (4412454.063257894 5453491.182913354),571178,Gemeinde,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2903.0,0.0,0.0,2903.0,1695.0,10.5
Mönchsroth,SRID=31468;POINT (4380092.606026564 5432761.4705433175),571179,Gemeinde,8.0,0.0,77.9,22.1,0.0,0.0,0.0,8935.0,2529.0,0.0,0.0,11465.0,1632.0,11.9
Neuendettelsau,SRID=31468;POINT (4411985.777983889 5461644.459191484),571180,Gemeinde,8.0,0.0,34.4,30.8,34.8,0.0,0.0,8735.0,7805.0,8823.0,0.0,25363.0,7981.0,33.8
Neusitz,SRID=31468;POINT (4371069.248080122 5472101.675736012),571181,Gemeinde,8.0,0.0,0.0,84.1,15.9,0.0,0.0,0.0,7878.0,1492.0,0.0,9371.0,2104.0,13.8
Oberdachstetten,SRID=31468;POINT (4385737.567015901 5476654.736972768),571183,Gemeinde,8.0,0.0,0.0,23.6,76.4,0.0,0.0,0.0,4361.0,14110.0,0.0,18471.0,1672.0,23.6
Ohrenbach,SRID=31468;POINT (4370399.007485409 5482964.433774007),571188,Gemeinde,8.0,0.0,17.7,21.2,61.1,0.0,0.0,3151.0,3774.0,10890.0,0.0,17816.0,601.0,22.7
Ornbau,SRID=31468;POINT (4402118.664677298 5449627.315281721),571189,Gemeinde,8.0,0.0,0.0,21.4,78.6,0.0,0.0,0.0,2041.0,7489.0,0.0,9530.0,1639.0,15.2
Petersaurach,SRID=31468;POINT (4409030.411512372 5464463.742745794),571190,Gemeinde,8.0,0.26,0.0,64.8,34.9,0.0,76.2,0.0,18685.0,10072.0,0.0,28833.0,4946.0,41.8
Röckingen,SRID=31468;POINT (4394878.002459287 5436548.8595735375),571192,Gemeinde,8.0,4.7,0.0,16.2,79.1,0.0,303.0,0.0,1043.0,5106.0,0.0,6453.0,732.0,10.9
Rothenburg ob der Tauber,SRID=31468;POINT (4367892.756008838 5472722.615498033),571193,Gemeinde,8.0,1.1,60.7,30.0,8.2,0.0,407.0,22613.0,11197.0,3068.0,0.0,37285.0,11238.0,41.7
Rügland,SRID=31468;POINT (4397472.957204104 5474728.137268914),571194,Gemeinde,8.0,0.0,0.0,42.7,57.3,0.0,0.0,0.0,2845.0,3825.0,0.0,6670.0,1287.0,20.9
Sachsen b.Ansbach,SRID=31468;POINT (4402702.229284816 5462191.273667332),571196,Gemeinde,8.0,0.0,0.0,46.4,53.6,0.0,0.0,0.0,4176.0,4832.0,0.0,9008.0,3596.0,20.9
Schillingsfürst,SRID=31468;POINT (4373511.448156646 5462501.398289193),571198,Gemeinde,8.0,0.0,0.0,50.7,49.3,0.0,0.0,0.0,3844.0,3744.0,0.0,7588.0,2828.0,27.5
Schnelldorf,SRID=31468;POINT (4367369.2487011915 5452756.178408844),571199,Gemeinde,8.0,0.0,0.0,30.2,69.8,0.0,0.0,0.0,12718.0,29403.0,0.0,42121.0,3656.0,51.4
Schopfloch,SRID=31468;POINT (4376375.172168981 5444099.572254563),571200,Gemeinde,8.0,1.2,0.0,79.0,19.8,0.0,46.6,0.0,3032.0,758.0,0.0,3836.0,2944.0,15.3
Steinsfeld,SRID=31468;POINT (4370393.763596663 5477549.585124294),571205,Gemeinde,8.0,0.0,35.4,38.6,25.9,0.0,0.0,6075.0,6620.0,4448.0,0.0,17143.0,1232.0,31.8
Unterschwaningen,SRID=31468;POINT (4399298.647563672 5439066.999668488),571208,Gemeinde,8.0,0.0,0.0,19.7,80.3,0.0,0.0,0.0,2910.0,11844.0,0.0,14754.0,864.0,18.6
Wassertrüdingen,SRID=31468;POINT (4397543.772713483 5434719.401173122),571214,Gemeinde,8.0,0.0,35.8,21.3,42.9,0.0,0.0,10977.0,6538.0,13166.0,0.0,30682.0,6153.0,53.6
Weidenbach,SRID=31468;POINT (4401272.683948442 5452126.626800633),571216,Gemeinde,8.0,0.0,0.0,49.3,50.7,0.0,0.0,0.0,2804.0,2883.0,0.0,5686.0,2386.0,21.7
Weihenzell,SRID=31468;POINT (4400397.951795516 5469633.124646545),571217,Gemeinde,8.0,0.35,0.0,24.0,75.6,0.0,104.0,0.0,7166.0,22556.0,0.0,29825.0,2949.0,45.2
Weiltingen,SRID=31468;POINT (4386789.197849593 5434746.360780084),571218,Gemeinde,8.0,0.0,0.0,66.8,33.2,0.0,0.0,0.0,9988.0,4967.0,0.0,14955.0,1408.0,24
Wettringen,SRID=31468;POINT (4365931.87366193 5459558.076088105),571222,Gemeinde,8.0,0.0,60.0,14.4,25.6,0.0,0.0,6571.0,1577.0,2807.0,0.0,10955.0,994.0,21.4
Wieseth,SRID=31468;POINT (4389395.016095721 5448189.4119858565),571223,Gemeinde,8.0,0.0,0.0,30.8,69.2,0.0,0.0,0.0,2385.0,5350.0,0.0,7735.0,1322.0,20.6
Wilburgstetten,SRID=31468;POINT (4382418.47315134 5433394.381003689),571224,Gemeinde,8.0,0.13,42.0,12.2,45.8,0.0,75.9,23637.0,6845.0,25773.0,0.0,56332.0,2133.0,25.3
Windelsbach,SRID=31468;POINT (4376696.230575095 5474890.779556057),571225,Gemeinde,8.0,0.0,0.0,33.5,66.5,0.0,0.0,0.0,4337.0,8615.0,0.0,12952.0,1049.0,38.5
Windsbach,SRID=31468;POINT (4414684.332364266 5457475.022464435),571226,Gemeinde,8.0,0.24,32.8,19.7,47.3,0.0,95.2,13103.0,7878.0,18895.0,0.0,39970.0,6153.0,68.1
Wittelshofen,SRID=31468;POINT (4389051.299620571 5436957.629070444),571227,Gemeinde,8.0,0.0,0.0,15.7,84.3,0.0,0.0,0.0,2968.0,15992.0,0.0,18960.0,1269.0,24.2
Wörnitz,SRID=31468;POINT (4372226.2839092165 5458982.831869539),571228,Gemeinde,8.0,0.0,0.0,57.4,42.6,0.0,0.0,0.0,9114.0,6764.0,0.0,15878.0,1872.0,24.4
Wolframs-Eschenbach,SRID=31468;POINT (4407111.659529161 5455116.619240226),571229,Gemeinde,8.0,0.0,5.1,40.9,54.0,0.0,0.0,1429.0,11549.0,15243.0,0.0,28221.0,3103.0,25.5
Unterer Wald,SRID=31468;POINT (4401007.341412666 5445330.48580416),571451,Gemeinde,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,1.8
Erlangen-Höchstadt,SRID=31468;POINT (4421749.416456158 5503787.522929275),572000,Landkreis,unbekannt,3.1,30.3,41.8,24.9,0.0,6770.0,67008.0,92372.0,55082.0,0.0,221232.0,139323.0,564
Adelsdorf,SRID=31468;POINT (4420259.585153802 5509268.699114448),572111,Gemeinde,7.0,4.0,0.0,96.0,0.0,0.0,224.0,0.0,5412.0,0.0,0.0,5636.0,9362.0,31.7
Aurachtal,SRID=31468;POINT (4414939.735553649 5493815.476448836),572114,Gemeinde,7.0,0.0,0.0,74.0,26.0,0.0,0.0,0.0,3223.0,1134.0,0.0,4357.0,3158.0,18.4
Baiersdorf,SRID=31468;POINT (4430318.877905766 5503255.1199614275),572115,Gemeinde,7.0,61.8,0.0,22.7,15.5,0.0,5659.0,0.0,2081.0,1417.0,0.0,9156.0,8011.0,11.8
Bubenreuth,SRID=31468;POINT (4429008.756960038 5499523.652470157),572119,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6382.0,0.0,0.0,6382.0,4504.0,4.1
Buckenhof,SRID=31468;POINT (4431468.137725577 5495608.732176824),572120,Gemeinde,7.0,0.0,0.0,86.1,13.9,0.0,0.0,0.0,405.0,65.5,0.0,471.0,3067.0,1.4
Eckental,SRID=31468;POINT (4442368.305625233 5493344.217047778),572121,Gemeinde,7.0,0.0,0.0,99.2,0.79,0.0,0.0,0.0,4156.0,33.2,0.0,4189.0,14642.0,29.7
Gremsdorf,SRID=31468;POINT (4416138.323650218 5507392.217326884),572126,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2030.0,0.0,0.0,2030.0,1633.0,13
Großenseebach,SRID=31468;POINT (4418891.963331831 5500064.594122978),572127,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,1340.0,2463.0,7.2
Hemhofen,SRID=31468;POINT (4423518.102628066 5505688.9215542),572130,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2818.0,0.0,0.0,2818.0,5429.0,6.8
Heroldsberg,SRID=31468;POINT (4439072.183344179 5489125.56659416),572131,Gemeinde,7.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,1167.0,12.1,0.0,1179.0,8485.0,11.1
Herzogenaurach,SRID=31468;POINT (4419370.615653903 5493017.117744986),572132,Gemeinde,7.0,0.14,22.8,26.2,50.9,0.0,45.4,7474.0,8598.0,16698.0,0.0,32815.0,24068.0,47.6
Heßdorf,SRID=31468;POINT (4421342.905181383 5499497.277155),572133,Gemeinde,7.0,0.0,0.0,41.4,58.6,0.0,0.0,0.0,1470.0,2078.0,0.0,3548.0,3587.0,24.8
Höchstadt a.d.Aisch,SRID=31468;POINT (4413954.7547517475 5508038.064981893),572135,Gemeinde,7.0,5.4,0.0,94.6,0.0,0.0,367.0,0.0,6489.0,0.0,0.0,6856.0,13632.0,70.8
Kalchreuth,SRID=31468;POINT (4437156.94541872 5491475.070787792),572137,Gemeinde,7.0,6.5,0.0,93.5,0.0,0.0,64.3,0.0,926.0,0.0,0.0,991.0,3061.0,10.9
Lonnerstadt,SRID=31468;POINT (4410993.96838527 5507572.731722394),572139,Gemeinde,7.0,0.09,70.7,7.8,21.4,0.0,25.8,19269.0,2116.0,5844.0,0.0,27255.0,2111.0,22.7
Marloffstein,SRID=31468;POINT (4432554.719665657 5498281.046656092),572141,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,381.0,1577.0,6.6
Möhrendorf,SRID=31468;POINT (4427897.8693705555 5500783.211907154),572142,Gemeinde,7.0,0.0,0.0,29.8,70.2,0.0,0.0,0.0,1380.0,3253.0,0.0,4632.0,4853.0,13.2
Mühlhausen,SRID=31468;POINT (4411891.101282052 5513688.617665055),572143,Gemeinde,7.0,0.18,65.0,18.5,16.3,0.0,48.7,17352.0,4932.0,4355.0,0.0,26687.0,1783.0,16.6
Oberreichenbach,SRID=31468;POINT (4411165.723410056 5495523.68495614),572147,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,635.0,1359.0,4.8
Röttenbach,SRID=31468;POINT (4422651.791976266 5504375.131609867),572149,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.0,1313.0,4703.0,7.8
Spardorf,SRID=31468;POINT (4431768.413886311 5497339.467477439),572154,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,746.0,2230.0,3.2
Uttenreuth,SRID=31468;POINT (4433172.170310772 5495969.173151063),572158,Gemeinde,7.0,11.8,0.0,88.2,0.0,0.0,91.2,0.0,681.0,0.0,0.0,772.0,5046.0,6
Vestenbergsgreuth,SRID=31468;POINT (4402710.727725225 5506495.084011029),572159,Gemeinde,7.0,0.0,34.1,51.0,14.9,0.0,0.0,13003.0,19436.0,5684.0,0.0,38123.0,1555.0,31.8
Wachenroth,SRID=31468;POINT (4407453.492018586 5513495.6645016195),572160,Gemeinde,7.0,2.2,0.0,38.5,59.3,0.0,158.0,0.0,2761.0,4247.0,0.0,7165.0,2333.0,23.2
Weisendorf,SRID=31468;POINT (4415249.520180542 5499096.789393922),572164,Gemeinde,7.0,0.0,0.0,28.8,71.2,0.0,0.0,0.0,4158.0,10261.0,0.0,14419.0,6671.0,36.7
Birkach,SRID=31468;POINT (4411183.967323081 5510999.910697113),572451,Gemeinde,7.0,0.0,100.0,0.0,0.0,0.0,0.0,9911.0,0.0,0.0,0.0,9911.0,unbekannt,3.2
Buckenhofer Forst,SRID=31468;POINT (4432875.168860089 5494044.129940252),572452,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7308.0,0.0,0.0,7308.0,unbekannt,8.8
Dormitzer Forst,SRID=31468;POINT (4435841.01130554 5493190.134571383),572453,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,10.2
Erlenstegener Forst,SRID=31468;POINT (4439070.17688019 5484729.508804002),572454,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,11.8
Forst Tennenlohe,SRID=31468;POINT (4431470.607314352 5491654.74461406),572455,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,unbekannt,10.8
Geschaidt,SRID=31468;POINT (4440101.728374287 5488436.924375251),572456,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,8.5
Kalchreuther Forst,SRID=31468;POINT (4435590.850744671 5490079.110824021),572457,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,6.1
Kraftshofer Forst,SRID=31468;POINT (4435374.142331644 5486826.6147254035),572458,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,12.2
Mark,SRID=31468;POINT (4425381.363688692 5503090.919651897),572459,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,20.9
Neunhofer Forst,SRID=31468;POINT (4433166.708605331 5488828.433918566),572460,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,10.2
Fürth,SRID=31468;POINT (4416690.765279227 5479497.562846322),573000,Landkreis,unbekannt,1.2,38.7,40.0,20.2,0.0,2329.0,78075.0,80622.0,40637.0,0.0,201663.0,119432.0,307
Ammerndorf,SRID=31468;POINT (4416789.262413222 5476614.608542804),573111,Gemeinde,7.0,0.01,0.0,100.0,0.0,0.0,0.32,0.0,3346.0,0.0,0.0,3347.0,2033.0,5.1
Cadolzburg,SRID=31468;POINT (4416915.276842379 5480988.206182993),573114,Gemeinde,7.0,0.16,0.0,99.8,0.0,0.0,8.1,0.0,5047.0,0.0,0.0,5055.0,11298.0,45.4
Großhabersdorf,SRID=31468;POINT (4412404.446055071 5474950.099146745),573115,Gemeinde,7.0,0.04,33.2,31.2,35.5,0.0,15.2,14305.0,13443.0,15304.0,0.0,43067.0,4388.0,35.5
Langenzenn,SRID=31468;POINT (4412856.143038769 5484964.916304071),573120,Gemeinde,7.0,0.2,62.3,20.9,16.6,0.0,116.0,35597.0,11946.0,9472.0,0.0,57131.0,10684.0,46.3
Oberasbach,SRID=31468;POINT (4425799.685765795 5478102.940930906),573122,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2161.0,0.0,0.0,2161.0,17749.0,12.1
Obermichelbach,SRID=31468;POINT (4421194.021256773 5488786.092839196),573123,Gemeinde,7.0,0.0,0.0,37.0,63.0,0.0,0.0,0.0,1735.0,2960.0,0.0,4695.0,3305.0,9.3
Puschendorf,SRID=31468;POINT (4415548.291603815 5487987.014589284),573124,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,649.0,2229.0,3.4
Roßtal,SRID=31468;POINT (4419253.856404117 5474149.079313847),573125,Gemeinde,7.0,1.2,32.2,62.4,4.2,0.0,204.0,5490.0,10644.0,723.0,0.0,17060.0,10070.0,44.3
Seukendorf,SRID=31468;POINT (4418736.825221906 5483995.902812354),573126,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1268.0,0.0,0.0,1268.0,3165.0,8.5
Stein,SRID=31468;POINT (4428673.350635182 5475733.336224654),573127,Gemeinde,7.0,40.9,0.0,42.7,16.4,0.0,1658.0,0.0,1732.0,666.0,0.0,4057.0,14329.0,19.5
Tuchenbach,SRID=31468;POINT (4417562.331691517 5488813.711745086),573129,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,324.0,1392.0,6.5
Veitsbronn,SRID=31468;POINT (4419285.8297211295 5486745.930756385),573130,Gemeinde,7.0,0.62,39.7,46.5,13.2,0.0,132.0,8532.0,9977.0,2837.0,0.0,21478.0,6761.0,16.2
Wilhermsdorf,SRID=31468;POINT (4406947.046286723 5483616.5379995145),573133,Gemeinde,7.0,0.14,43.0,39.7,17.2,0.0,45.1,14151.0,13059.0,5659.0,0.0,32915.0,5495.0,26.6
Zirndorf,SRID=31468;POINT (4424425.584011811 5478814.295241355),573134,Gemeinde,7.0,1.7,0.0,62.6,35.7,0.0,146.0,0.0,5290.0,3017.0,0.0,8453.0,26534.0,28.8
Nürnberger Land,SRID=31468;POINT (4454385.506799701 5484039.367408193),574000,Landkreis,unbekannt,5.4,41.1,41.9,11.5,0.0,5697.0,43144.0,43992.0,12101.0,0.0,104934.0,171424.0,799
Alfeld,SRID=31468;POINT (4466996.975830383 5476952.799402631),574111,Gemeinde,7.0,0.23,91.0,8.8,0.0,0.0,20.7,8284.0,801.0,0.0,0.0,9106.0,1113.0,18
Altdorf b.Nürnberg,SRID=31468;POINT (4453270.044522345 5472259.6111542145),574112,Gemeinde,7.0,1.6,68.7,18.3,11.4,0.0,330.0,14318.0,3805.0,2377.0,0.0,20830.0,15563.0,48.6
Burgthann,SRID=31468;POINT (4450346.7497394895 5468490.476127671),574117,Gemeinde,7.0,6.7,0.0,92.9,0.41,0.0,190.0,0.0,2655.0,11.6,0.0,2857.0,11614.0,39.2
Engelthal,SRID=31468;POINT (4456494.763501763 5481839.554508285),574120,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,460.0,1115.0,13.6
Feucht,SRID=31468;POINT (4443075.395255016 5471187.709261316),574123,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1831.0,0.0,0.0,1831.0,14088.0,9.8
