Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;PKW__Personenkraftwagen_nach_Kraftstoffarten__Anzahl
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;52816
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;31232
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;436
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;5415
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09178;    Freising (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;1880
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;3655
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);17
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;113161
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;63239
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2024;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;39064
