Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil EE am Stromverbrauch (%),Stromverbrauch (MWh/a),Einwohnerzahl,Fläche (km²),Stand
Königsfeld,SRID=31468;POINT (4440036.401187795 5534675.27571071),471151,Gemeinde,4.0,773.0,3660.0,1273.0,42.8,31.12.2022
Lauter,SRID=31468;POINT (4413041.301634263 5538059.309610832),471152,Gemeinde,4.0,48.3,2962.0,1172.0,12.4,31.12.2022
Lisberg,SRID=31468;POINT (4408489.434492341 5528398.924489367),471154,Gemeinde,4.0,145.0,4720.0,1712.0,8.4,31.12.2022
Litzendorf,SRID=31468;POINT (4429016.384238356 5531174.157409799),471155,Gemeinde,4.0,162.0,16087.0,6220.0,25.9,31.12.2022
Memmelsdorf,SRID=31468;POINT (4425076.175171757 5533442.263318261),471159,Gemeinde,4.0,14.5,21520.0,8827.0,26.2,31.12.2022
Oberhaid,SRID=31468;POINT (4415086.527519146 5533565.474227715),471165,Gemeinde,4.0,50.4,11563.0,4734.0,27.0,31.12.2022
Pettstadt,SRID=31468;POINT (4422902.155727662 5522203.619691292),471169,Gemeinde,4.0,116.0,5838.0,2116.0,9.9,31.12.2022
Pommersfelden,SRID=31468;POINT (4415030.391506566 5515162.801551542),471172,Gemeinde,4.0,48.2,9881.0,3069.0,35.7,31.12.2022
Priesendorf,SRID=31468;POINT (4407594.586208636 5530776.409025687),471173,Gemeinde,4.0,33.4,3776.0,1526.0,8.4,31.12.2022
Rattelsdorf,SRID=31468;POINT (4420300.2766464185 5542728.37027297),471174,Gemeinde,4.0,67.3,11984.0,4619.0,39.6,31.12.2022
Reckendorf,SRID=31468;POINT (4416037.576477133 5543248.846008625),471175,Gemeinde,4.0,36.9,4582.0,2023.0,13.1,31.12.2022
Scheßlitz,SRID=31468;POINT (4430980.7404739885 5538049.414214612),471185,Gemeinde,4.0,140.0,45199.0,7343.0,94.9,31.12.2022
Schönbrunn i.Steigerwald,SRID=31468;POINT (4405792.794819147 5525459.525324772),471186,Gemeinde,4.0,40.8,4014.0,1875.0,24.7,31.12.2022
Stadelhofen,SRID=31468;POINT (4442542.013229833 5541068.926882523),471189,Gemeinde,4.0,1427.0,3169.0,1259.0,41.1,31.12.2022
Stegaurach,SRID=31468;POINT (4417012.1033802 5525833.052417182),471191,Gemeinde,4.0,19.9,16397.0,7122.0,23.9,31.12.2022
Strullendorf,SRID=31468;POINT (4425913.985020316 5523696.703438977),471195,Gemeinde,4.0,92.3,31188.0,7918.0,31.7,31.12.2022
Viereth-Trunstadt,SRID=31468;POINT (4412295.305127177 5532587.1955184555),471207,Gemeinde,4.0,394.0,9398.0,3650.0,15.8,31.12.2022
Walsdorf,SRID=31468;POINT (4412424.081816941 5526831.722036489),471208,Gemeinde,4.0,81.4,7246.0,2644.0,16.2,31.12.2022
Wattendorf,SRID=31468;POINT (4437458.017006642 5544407.013417753),471209,Gemeinde,4.0,1666.0,1615.0,641.0,22.2,31.12.2022
Zapfendorf,SRID=31468;POINT (4423535.237544604 5542916.861383262),471214,Gemeinde,4.0,260.0,17936.0,5013.0,30.5,31.12.2022
Schlüsselfeld,SRID=31468;POINT (4400621.608136847 5514268.435120762),471220,Gemeinde,4.0,34.9,45075.0,6137.0,70.2,31.12.2022
Ebracher Forst,SRID=31468;POINT (4391296.4767476255 5526623.789668185),471452,Gemeinde,4.0,0.0,unbekannt,unbekannt,9.0,31.12.2022
Eichwald,SRID=31468;POINT (4431474.285291486 5525088.683220929),471453,Gemeinde,4.0,0.0,unbekannt,unbekannt,4.3,31.12.2022
Geisberger Forst,SRID=31468;POINT (4431429.481193281 5528693.06556568),471454,Gemeinde,4.0,0.0,unbekannt,unbekannt,10.3,31.12.2022
Hauptsmoor,SRID=31468;POINT (4425794.8301719865 5528494.389648056),471455,Gemeinde,4.0,0.0,unbekannt,unbekannt,20.8,31.12.2022
Koppenwinder Forst,SRID=31468;POINT (4395867.627439724 5525366.437775777),471456,Gemeinde,4.0,0.0,unbekannt,unbekannt,12.9,31.12.2022
Lindach,SRID=31468;POINT (4402335.886412015 5524860.127808751),471457,Gemeinde,4.0,0.0,unbekannt,unbekannt,6.2,31.12.2022
Semberg,SRID=31468;POINT (4416500.278949675 5536542.053528796),471459,Gemeinde,4.0,0.0,unbekannt,unbekannt,4.5,31.12.2022
Steinachsrangen,SRID=31468;POINT (4395610.525593529 5519518.807321768),471460,Gemeinde,4.0,0.0,unbekannt,unbekannt,5.7,31.12.2022
Winkelhofer Forst,SRID=31468;POINT (4393878.664478773 5522275.3097455),471461,Gemeinde,4.0,0.0,unbekannt,unbekannt,8.5,31.12.2022
Zückshuter Forst,SRID=31468;POINT (4422481.599777162 5535642.478695332),471462,Gemeinde,4.0,0.0,unbekannt,unbekannt,5.8,31.12.2022
Bayreuth,SRID=31468;POINT (4465198.257087039 5525173.33424929),472000,Landkreis,unbekannt,137.0,355652.0,104702.0,1276.0,31.12.2022
Ahorntal,SRID=31468;POINT (4457067.268432355 5522070.061454371),472111,Gemeinde,5.0,54.6,5473.0,2173.0,43.5,31.12.2022
Aufseß,SRID=31468;POINT (4444672.308969226 5527821.1865977105),472115,Gemeinde,5.0,210.0,3599.0,1287.0,29.4,31.12.2022
Bad Berneck i.Fichtelgebirge,SRID=31468;POINT (4476262.163451901 5545314.854283016),472116,Gemeinde,5.0,41.1,17635.0,4510.0,38.3,31.12.2022
Betzenstein,SRID=31468;POINT (4458113.664849313 5505239.862941121),472118,Gemeinde,5.0,180.0,6905.0,2529.0,51.8,31.12.2022
Bindlach,SRID=31468;POINT (4472246.793853202 5538352.5367660625),472119,Gemeinde,5.0,44.4,32607.0,7330.0,37.6,31.12.2022
Bischofsgrün,SRID=31468;POINT (4485698.235597619 5546113.7698212825),472121,Gemeinde,5.0,13.5,6109.0,1909.0,8.4,31.12.2022
Creußen,SRID=31468;POINT (4473107.170216305 5523165.257915678),472127,Gemeinde,5.0,536.0,15720.0,5027.0,64.9,31.12.2022
Eckersdorf,SRID=31468;POINT (4464151.094643972 5533032.717229927),472131,Gemeinde,5.0,331.0,11516.0,5092.0,36.2,31.12.2022
Emtmannsberg,SRID=31468;POINT (4474674.337999657 5528460.623465822),472133,Gemeinde,5.0,261.0,2079.0,1031.0,22.3,31.12.2022
Fichtelberg,SRID=31468;POINT (4489486.944457399 5540531.828148263),472138,Gemeinde,5.0,16.2,5460.0,1818.0,5.2,31.12.2022
Gefrees,SRID=31468;POINT (4481402.183396827 5550997.7920997655),472139,Gemeinde,5.0,321.0,16082.0,4264.0,50.3,31.12.2022
Gesees,SRID=31468;POINT (4466891.234934909 5529334.957989239),472140,Gemeinde,5.0,30.4,3845.0,1294.0,10.4,31.12.2022
Glashütten,SRID=31468;POINT (4460502.118382829 5528415.0177935185),472141,Gemeinde,5.0,19.4,3424.0,1340.0,3.5,31.12.2022
Goldkronach,SRID=31468;POINT (4477663.599135827 5541659.85690949),472143,Gemeinde,5.0,34.7,12842.0,3513.0,30.7,31.12.2022
Haag,SRID=31468;POINT (4468608.230911203 5525978.513926364),472146,Gemeinde,5.0,314.0,2164.0,973.0,15.9,31.12.2022
Heinersreuth,SRID=31468;POINT (4466527.865836844 5536921.653997062),472150,Gemeinde,5.0,169.0,11281.0,3853.0,14.7,31.12.2022
Hollfeld,SRID=31468;POINT (4449359.066088567 5533626.839978426),472154,Gemeinde,5.0,104.0,14569.0,4947.0,80.7,31.12.2022
Hummeltal,SRID=31468;POINT (4464903.609181334 5528310.703666453),472155,Gemeinde,5.0,747.0,5143.0,2431.0,21.9,31.12.2022
Kirchenpingarten,SRID=31468;POINT (4484752.222525546 5531741.431901517),472156,Gemeinde,5.0,223.0,2870.0,1270.0,33.6,31.12.2022
Mehlmeisel,SRID=31468;POINT (4489830.540559662 5537698.088866682),472164,Gemeinde,5.0,36.7,2750.0,1326.0,13.2,31.12.2022
Mistelbach,SRID=31468;POINT (4465588.511298453 5530966.449350889),472166,Gemeinde,5.0,46.0,4240.0,1508.0,6.1,31.12.2022
Mistelgau,SRID=31468;POINT (4461738.713909535 5530751.461182076),472167,Gemeinde,5.0,68.4,12614.0,3921.0,42.5,31.12.2022
Pegnitz,SRID=31468;POINT (4467056.267359298 5513433.497468529),472175,Gemeinde,5.0,85.9,73614.0,13561.0,100.0,31.12.2022
Plankenfels,SRID=31468;POINT (4452258.48214806 5527728.454603374),472176,Gemeinde,5.0,145.0,1904.0,882.0,14.0,31.12.2022
Plech,SRID=31468;POINT (4461710.867620118 5501836.460209152),472177,Gemeinde,5.0,80.3,3893.0,1354.0,15.3,31.12.2022
Pottenstein,SRID=31468;POINT (4457471.76349638 5515095.896898534),472179,Gemeinde,5.0,54.7,14140.0,5263.0,73.3,31.12.2022
Prebitz,SRID=31468;POINT (4477439.1274331445 5521982.038231551),472180,Gemeinde,5.0,743.0,2066.0,976.0,21.3,31.12.2022
Schnabelwaid,SRID=31468;POINT (4470128.607563751 5519609.617476748),472184,Gemeinde,5.0,336.0,1914.0,932.0,22.8,31.12.2022
Seybothenreuth,SRID=31468;POINT (4478858.233072164 5528878.410161589),472188,Gemeinde,5.0,96.9,2832.0,1281.0,17.4,31.12.2022
Speichersdorf,SRID=31468;POINT (4484586.775662667 5526689.444617543),472190,Gemeinde,5.0,266.0,17512.0,5886.0,52.9,31.12.2022
Waischenfeld,SRID=31468;POINT (4452945.967776342 5523477.166450793),472197,Gemeinde,5.0,57.0,8531.0,3105.0,57.9,31.12.2022
Warmensteinach,SRID=31468;POINT (4484192.437740213 5539590.496377315),472198,Gemeinde,5.0,29.5,6821.0,2300.0,32.6,31.12.2022
Weidenberg,SRID=31468;POINT (4480204.9647275135 5533914.195497362),472199,Gemeinde,5.0,17.2,23498.0,5816.0,68.9,31.12.2022
Bischofsgrüner Forst,SRID=31468;POINT (4485016.0062505705 5546394.3522910075),472451,Gemeinde,5.0,0.0,unbekannt,unbekannt,27.0,31.12.2022
Fichtelberg,SRID=31468;POINT (4488636.88284473 5539996.550850253),472453,Gemeinde,5.0,0.0,unbekannt,unbekannt,20.9,31.12.2022
Forst Neustädtlein a.Forst,SRID=31468;POINT (4462146.62285367 5537929.111672848),472454,Gemeinde,5.0,0.0,unbekannt,unbekannt,7.6,31.12.2022
Glashüttener Forst,SRID=31468;POINT (4461344.277938032 5526577.753468849),472456,Gemeinde,5.0,0.0,unbekannt,unbekannt,4.8,31.12.2022
Heinersreuther Forst,SRID=31468;POINT (4463361.479985897 5536028.8324706135),472458,Gemeinde,5.0,0.0,unbekannt,unbekannt,7.6,31.12.2022
Neubauer Forst-Nord,SRID=31468;POINT (4489312.565365591 5544214.381987784),472463,Gemeinde,5.0,0.0,unbekannt,unbekannt,5.7,31.12.2022
Prüll,SRID=31468;POINT (4459358.829117808 5515357.699393815),472464,Gemeinde,5.0,0.0,unbekannt,unbekannt,2.2,31.12.2022
Veldensteinerforst,SRID=31468;POINT (4465011.103836202 5505809.005138439),472468,Gemeinde,5.0,0.0,unbekannt,unbekannt,55.6,31.12.2022
Waidacher Forst,SRID=31468;POINT (4456365.789797209 5509438.231656549),472469,Gemeinde,5.0,0.0,unbekannt,unbekannt,6.4,31.12.2022
Warmensteinacher Forst-Nord,SRID=31468;POINT (4486285.599781002 5543645.439626541),472470,Gemeinde,5.0,0.0,unbekannt,unbekannt,0.32,31.12.2022
Coburg,SRID=31468;POINT (4420146.501095713 5562661.792162869),473000,Landkreis,unbekannt,73.1,416566.0,87103.0,590.0,31.12.2022
Ahorn,SRID=31468;POINT (4425356.779934671 5567257.108431369),473112,Gemeinde,4.0,36.7,18247.0,4141.0,19.8,31.12.2022
Dörfles-Esbach,SRID=31468;POINT (4428311.719416238 5572373.487462337),473120,Gemeinde,4.0,9.3,21155.0,3595.0,3.8,31.12.2022
Ebersdorf b.Coburg,SRID=31468;POINT (4434237.000278953 5565074.711590462),473121,Gemeinde,4.0,50.3,41741.0,6218.0,26.4,31.12.2022
Großheirath,SRID=31468;POINT (4424911.71611091 5560677.152239514),473132,Gemeinde,4.0,151.0,8684.0,2645.0,22.3,31.12.2022
Grub a.Forst,SRID=31468;POINT (4430384.783909536 5566308.8851676965),473134,Gemeinde,4.0,20.0,10936.0,2806.0,12.0,31.12.2022
Itzgrund,SRID=31468;POINT (4419947.154454977 5554870.476443962),473138,Gemeinde,4.0,445.0,5957.0,2372.0,33.1,31.12.2022
Lautertal,SRID=31468;POINT (4427231.539974142 5574184.839717688),473141,Gemeinde,4.0,157.0,13069.0,4520.0,30.3,31.12.2022
Meeder,SRID=31468;POINT (4422242.597851527 5576748.427059758),473144,Gemeinde,4.0,125.0,18960.0,3638.0,73.6,31.12.2022
Neustadt b.Coburg,SRID=31468;POINT (4437594.160938066 5577168.532178151),473151,Gemeinde,4.0,62.5,79407.0,15064.0,61.9,31.12.2022
Niederfüllbach,SRID=31468;POINT (4427901.108159032 5565310.7593734935),473153,Gemeinde,4.0,43.2,6976.0,1492.0,2.6,31.12.2022
Bad Rodach,SRID=31468;POINT (4413166.3421812765 5579070.52654083),473158,Gemeinde,4.0,26.7,52610.0,6606.0,77.6,31.12.2022
Rödental,SRID=31468;POINT (4431913.20485648 5573759.913593432),473159,Gemeinde,4.0,28.5,50589.0,13033.0,50.0,31.12.2022
Seßlach,SRID=31468;POINT (4417495.182426319 5561928.581758064),473165,Gemeinde,4.0,265.0,15813.0,3908.0,72.5,31.12.2022
Sonnefeld,SRID=31468;POINT (4438461.762365927 5565587.299229824),473166,Gemeinde,4.0,85.3,25005.0,4538.0,34.7,31.12.2022
Untersiemau,SRID=31468;POINT (4426799.2793414015 5562508.179335102),473170,Gemeinde,4.0,48.3,15239.0,4215.0,20.5,31.12.2022
Weidhausen b.Coburg,SRID=31468;POINT (4438747.262193514 5563454.746712232),473174,Gemeinde,4.0,54.0,18941.0,3174.0,9.6,31.12.2022
Weitramsdorf,SRID=31468;POINT (4420126.316036719 5569469.871780598),473175,Gemeinde,4.0,202.0,13236.0,5138.0,33.7,31.12.2022
Callenberger Forst-West,SRID=31468;POINT (4417441.966381806 5572787.473298613),473452,Gemeinde,4.0,0.0,unbekannt,unbekannt,2.3,31.12.2022
Gellnhausen,SRID=31468;POINT (4413798.1557127265 5582721.11029861),473453,Gemeinde,4.0,0.0,unbekannt,unbekannt,2.8,31.12.2022
Köllnholz,SRID=31468;POINT (4418346.15205925 5572345.600082227),473454,Gemeinde,4.0,0.0,unbekannt,unbekannt,0.9,31.12.2022
Forchheim,SRID=31468;POINT (4440477.9621426845 5509700.907997022),474000,Landkreis,unbekannt,38.3,475134.0,117948.0,643.0,31.12.2022
Dormitz,SRID=31468;POINT (4436385.834514715 5495933.05607058),474119,Gemeinde,4.0,20.7,4351.0,2070.0,4.6,31.12.2022
Ebermannstadt,SRID=31468;POINT (4441404.9850866785 5516162.965055731),474121,Gemeinde,4.0,24.7,32534.0,7000.0,49.9,31.12.2022
Effeltrich,SRID=31468;POINT (4434581.958679233 5502951.759016289),474122,Gemeinde,4.0,18.7,6664.0,2554.0,11.9,31.12.2022
Eggolsheim,SRID=31468;POINT (4432223.690122548 5515301.014046463),474123,Gemeinde,4.0,73.2,20730.0,6582.0,48.9,31.12.2022
Egloffstein,SRID=31468;POINT (4446496.174953251 5507412.513247528),474124,Gemeinde,4.0,32.7,5428.0,2084.0,28.1,31.12.2022
Forchheim,SRID=31468;POINT (4432190.29273147 5509708.8235931145),474126,Gemeinde,4.0,16.1,219686.0,32972.0,44.4,31.12.2022
Gößweinstein,SRID=31468;POINT (4452328.802873796 5515058.40252487),474129,Gemeinde,4.0,60.2,10149.0,4316.0,57.7,31.12.2022
Gräfenberg,SRID=31468;POINT (4445851.023309206 5501283.675043933),474132,Gemeinde,4.0,109.0,13487.0,4294.0,37.8,31.12.2022
Hallerndorf,SRID=31468;POINT (4426556.311734749 5514207.339930109),474133,Gemeinde,4.0,102.0,15708.0,4219.0,41.3,31.12.2022
Hausen,SRID=31468;POINT (4430537.52630263 5506223.345047649),474134,Gemeinde,4.0,96.0,10744.0,3799.0,13.5,31.12.2022
Heroldsbach,SRID=31468;POINT (4427798.412228786 5506765.201660578),474135,Gemeinde,4.0,21.4,11199.0,5147.0,15.6,31.12.2022
Hetzles,SRID=31468;POINT (4437153.540670659 5500196.534698279),474137,Gemeinde,4.0,23.2,3227.0,1368.0,11.8,31.12.2022
Hiltpoltstein,SRID=31468;POINT (4451100.690153891 5502861.674333484),474138,Gemeinde,4.0,85.2,3644.0,1532.0,25.5,31.12.2022
Igensdorf,SRID=31468;POINT (4444465.34103412 5498690.563629571),474140,Gemeinde,4.0,88.1,13093.0,5161.0,28.8,31.12.2022
Kirchehrenbach,SRID=31468;POINT (4438467.02930928 5511127.563936013),474143,Gemeinde,4.0,22.4,5390.0,2219.0,8.2,31.12.2022
Kleinsendelbach,SRID=31468;POINT (4439122.197511435 5495500.58622984),474144,Gemeinde,4.0,19.3,2956.0,1464.0,7.5,31.12.2022
Kunreuth,SRID=31468;POINT (4438332.226503362 5505324.410471346),474145,Gemeinde,4.0,15.7,3153.0,1419.0,9.8,31.12.2022
Langensendelbach,SRID=31468;POINT (4432977.260637129 5501017.879206329),474146,Gemeinde,4.0,17.2,6989.0,3104.0,9.6,31.12.2022
Leutenbach,SRID=31468;POINT (4440424.121097772 5508428.857470539),474147,Gemeinde,4.0,31.8,3570.0,1637.0,19.4,31.12.2022
Neunkirchen a.Brand,SRID=31468;POINT (4437200.0927432235 5497726.316172911),474154,Gemeinde,4.0,13.8,37097.0,8131.0,26.4,31.12.2022
Obertrubach,SRID=31468;POINT (4453210.6853383565 5506573.729077217),474156,Gemeinde,4.0,16.8,7760.0,2352.0,21.2,31.12.2022
Pinzberg,SRID=31468;POINT (4435223.590214013 5506385.488807052),474158,Gemeinde,4.0,210.0,5223.0,1987.0,13.3,31.12.2022
Poxdorf,SRID=31468;POINT (4432911.028565248 5503671.120249207),474160,Gemeinde,4.0,312.0,3371.0,1534.0,5.2,31.12.2022
Pretzfeld,SRID=31468;POINT (4440563.785159936 5513625.185027395),474161,Gemeinde,4.0,24.2,6989.0,2379.0,24.2,31.12.2022
Unterleinleiter,SRID=31468;POINT (4441881.103060905 5520982.464601135),474168,Gemeinde,4.0,104.0,2827.0,1160.0,12.5,31.12.2022
Weilersbach,SRID=31468;POINT (4437412.163326887 5512207.728107964),474171,Gemeinde,4.0,29.7,4326.0,2058.0,8.6,31.12.2022
Weißenohe,SRID=31468;POINT (4446200.131006971 5499473.104377935),474173,Gemeinde,4.0,14.3,3762.0,1192.0,4.7,31.12.2022
Wiesenthau,SRID=31468;POINT (4437720.062894785 5508717.084927434),474175,Gemeinde,4.0,29.1,3253.0,1641.0,6.4,31.12.2022
Wiesenttal,SRID=31468;POINT (4446901.558339391 5518751.652006609),474176,Gemeinde,4.0,183.0,7823.0,2573.0,45.9,31.12.2022
Hof,SRID=31468;POINT (4485387.212113771 5568682.566922465),475000,Landkreis,unbekannt,110.0,625899.0,94589.0,893.0,31.12.2022
Bad Steben,SRID=31468;POINT (4474786.533123778 5581200.194254329),475112,Gemeinde,5.0,7.0,19282.0,3369.0,25.9,31.12.2022
Berg,SRID=31468;POINT (4484469.243159915 5582075.389090886),475113,Gemeinde,5.0,481.0,16572.0,2030.0,38.9,31.12.2022
Döhlau,SRID=31468;POINT (4496278.778762063 5571610.005005025),475120,Gemeinde,5.0,187.0,13324.0,3783.0,15.3,31.12.2022
Feilitzsch,SRID=31468;POINT (4495555.663726447 5580723.281138543),475123,Gemeinde,5.0,479.0,9348.0,2726.0,30.2,31.12.2022
Gattendorf,SRID=31468;POINT (4500032.737312457 5576260.802932553),475127,Gemeinde,5.0,272.0,15296.0,1059.0,22.2,31.12.2022
Geroldsgrün,SRID=31468;POINT (4471349.931641072 5577905.086989229),475128,Gemeinde,5.0,71.5,8496.0,2644.0,15.6,31.12.2022
Helmbrechts,SRID=31468;POINT (4479834.05300442 5566793.695102477),475136,Gemeinde,5.0,29.1,85949.0,8390.0,58.7,31.12.2022
Issigau,SRID=31468;POINT (4480279.903846618 5582318.5360456705),475137,Gemeinde,5.0,50.7,2943.0,961.0,18.7,31.12.2022
Köditz,SRID=31468;POINT (4489327.9876615675 5577344.037790828),475141,Gemeinde,5.0,272.0,6859.0,2460.0,31.5,31.12.2022
Konradsreuth,SRID=31468;POINT (4489131.998144911 5570323.95889026),475142,Gemeinde,5.0,165.0,28130.0,3220.0,43.3,31.12.2022
Leupoldsgrün,SRID=31468;POINT (4485696.386774855 5572629.975785827),475145,Gemeinde,5.0,50.4,4104.0,1210.0,10.3,31.12.2022
Lichtenberg,SRID=31468;POINT (4477027.447438223 5583088.313383439),475146,Gemeinde,5.0,140.0,2650.0,1023.0,9.5,31.12.2022
Münchberg,SRID=31468;POINT (4485081.103792284 5561726.844703055),475154,Gemeinde,5.0,128.0,52376.0,10179.0,68.8,31.12.2022
Naila,SRID=31468;POINT (4479234.340431168 5577190.761011141),475156,Gemeinde,5.0,9.9,43772.0,7711.0,37.0,31.12.2022
Oberkotzau,SRID=31468;POINT (4495173.813337631 5569792.294002937),475158,Gemeinde,5.0,49.9,28464.0,5382.0,21.5,31.12.2022
Regnitzlosau,SRID=31468;POINT (4503356.742984806 5574097.441974093),475161,Gemeinde,5.0,789.0,6391.0,2263.0,39.9,31.12.2022
Rehau,SRID=31468;POINT (4502660.901422299 5568031.667426452),475162,Gemeinde,5.0,10.7,138654.0,9369.0,80.4,31.12.2022
Schauenstein,SRID=31468;POINT (4481634.01331224 5571329.638351915),475165,Gemeinde,5.0,276.0,5824.0,1878.0,26.7,31.12.2022
Schwarzenbach a.d.Saale,SRID=31468;POINT (4495686.082999088 5564996.471378886),475168,Gemeinde,5.0,43.6,54191.0,6878.0,59.2,31.12.2022
Schwarzenbach a.Wald,SRID=31468;POINT (4473314.885172039 5572181.330264666),475169,Gemeinde,5.0,11.2,15962.0,4417.0,36.7,31.12.2022
Selbitz,SRID=31468;POINT (4482163.3804144105 5575474.41746894),475171,Gemeinde,5.0,137.0,25117.0,4249.0,27.8,31.12.2022
Sparneck,SRID=31468;POINT (4488968.407030426 5558432.1701769885),475174,Gemeinde,5.0,20.3,5314.0,1573.0,16.4,31.12.2022
Stammbach,SRID=31468;POINT (4478158.304531358 5556587.324394514),475175,Gemeinde,5.0,503.0,7458.0,2345.0,34.7,31.12.2022
Töpen,SRID=31468;POINT (4491098.821032823 5583705.133800142),475181,Gemeinde,5.0,198.0,18689.0,1004.0,20.8,31.12.2022
Trogen,SRID=31468;POINT (4496819.7387985345 5580951.450748144),475182,Gemeinde,5.0,2161.0,3226.0,1426.0,12.3,31.12.2022
Weißdorf,SRID=31468;POINT (4489283.627595083 5561043.3374819895),475184,Gemeinde,5.0,176.0,2826.0,1174.0,21.9,31.12.2022
Zell im Fichtelgebirge,SRID=31468;POINT (4487362.657913102 5555257.458598162),475189,Gemeinde,5.0,357.0,4681.0,1866.0,31.2,31.12.2022
Forst Schwarzenbach a.Wald,SRID=31468;POINT (4471614.567474794 5574565.7253929945),475451,Gemeinde,5.0,0.0,unbekannt,unbekannt,8.3,31.12.2022
Gerlaser Forst,SRID=31468;POINT (4473534.30596803 5576555.974622573),475452,Gemeinde,5.0,0.0,unbekannt,unbekannt,5.8,31.12.2022
Geroldsgrüner Forst,SRID=31468;POINT (4468857.472269624 5577174.937083407),475453,Gemeinde,5.0,0.0,unbekannt,unbekannt,16.7,31.12.2022
Martinlamitzer Forst-Nord,SRID=31468;POINT (4500291.509381735 5561178.68315036),475454,Gemeinde,5.0,0.0,unbekannt,unbekannt,6.8,31.12.2022
Kronach,SRID=31468;POINT (4455395.820438361 5577046.254431015),476000,Landkreis,unbekannt,24.6,539073.0,66393.0,651.0,31.12.2022
Kronach,SRID=31468;POINT (4451970.630290053 5567208.351084114),476145,Gemeinde,4.0,13.4,170649.0,16906.0,67.0,31.12.2022
Küps,SRID=31468;POINT (4448471.937270467 5561925.264310324),476146,Gemeinde,4.0,101.0,33906.0,7802.0,35.6,31.12.2022
Ludwigsstadt,SRID=31468;POINT (4456731.852233526 5594518.900640961),476152,Gemeinde,4.0,8.7,44121.0,3322.0,58.7,31.12.2022
Mitwitz,SRID=31468;POINT (4443746.740997866 5568294.275399189),476154,Gemeinde,4.0,17.6,19203.0,2802.0,33.2,31.12.2022
Nordhalben,SRID=31468;POINT (4465310.340899652 5582031.958730745),476159,Gemeinde,4.0,6.5,6253.0,1664.0,21.9,31.12.2022
Pressig,SRID=31468;POINT (4450964.789854488 5579079.635938768),476164,Gemeinde,4.0,6.9,26112.0,3886.0,53.2,31.12.2022
Reichenbach,SRID=31468;POINT (4458448.488540473 5587808.68584221),476166,Gemeinde,4.0,8.2,3085.0,673.0,8.7,31.12.2022
Schneckenlohe,SRID=31468;POINT (4442497.058612635 5564354.813092307),476171,Gemeinde,4.0,19.3,3895.0,1008.0,9.3,31.12.2022
Steinbach a.Wald,SRID=31468;POINT (4454692.704707304 5588739.052235182),476175,Gemeinde,4.0,14.3,39670.0,3043.0,36.2,31.12.2022
Steinwiesen,SRID=31468;POINT (4461487.555575979 5573135.447456253),476177,Gemeinde,4.0,12.3,14494.0,3370.0,55.0,31.12.2022
Stockheim,SRID=31468;POINT (4449066.719529531 5574578.974383635),476178,Gemeinde,4.0,6.9,35356.0,4853.0,25.4,31.12.2022
Tettau,SRID=31468;POINT (4447492.315996273 5592757.325362452),476179,Gemeinde,4.0,1.4,72444.0,2009.0,23.8,31.12.2022
Teuschnitz,SRID=31468;POINT (4456095.274191195 5584905.049154784),476180,Gemeinde,4.0,12.1,8648.0,1927.0,34.2,31.12.2022
Tschirn,SRID=31468;POINT (4461027.6339917 5584707.946396642),476182,Gemeinde,4.0,7.1,2358.0,510.0,20.1,31.12.2022
Marktrodach,SRID=31468;POINT (4456279.978774726 5568414.003545447),476183,Gemeinde,4.0,43.8,20392.0,3705.0,33.3,31.12.2022
Wallenfels,SRID=31468;POINT (4462402.001775109 5570395.285316248),476184,Gemeinde,4.0,23.1,12162.0,2568.0,45.7,31.12.2022
Weißenbrunn,SRID=31468;POINT (4453424.617414648 5562899.98683198),476185,Gemeinde,4.0,267.0,13085.0,2796.0,26.4,31.12.2022
Wilhelmsthal,SRID=31468;POINT (4455381.002297896 5575115.133644984),476189,Gemeinde,4.0,48.3,13240.0,3549.0,42.9,31.12.2022
Birnbaum,SRID=31468;POINT (4460427.544453664 5581023.95652338),476451,Gemeinde,4.0,0.0,unbekannt,unbekannt,8.2,31.12.2022
Langenbacher Forst,SRID=31468;POINT (4469316.413057014 5582595.890717898),476453,Gemeinde,4.0,0.0,unbekannt,unbekannt,12.7,31.12.2022
Kulmbach,SRID=31468;POINT (4463056.924053694 5551950.337039399),477000,Landkreis,unbekannt,90.8,359291.0,71653.0,658.0,31.12.2022
Grafengehaig,SRID=31468;POINT (4471057.811340077 5563179.989828446),477117,Gemeinde,5.0,60.2,1839.0,834.0,20.8,31.12.2022
Guttenberg,SRID=31468;POINT (4468960.185840672 5557709.910381826),477118,Gemeinde,5.0,25.4,1047.0,470.0,10.7,31.12.2022
Harsdorf,SRID=31468;POINT (4469130.0280067185 5543606.699451016),477119,Gemeinde,5.0,118.0,2171.0,934.0,11.3,31.12.2022
Himmelkron,SRID=31468;POINT (4471116.473516591 5547441.0402275305),477121,Gemeinde,5.0,15.7,25628.0,3461.0,23.1,31.12.2022
Kasendorf,SRID=31468;POINT (4453561.794735503 5544602.172579492),477124,Gemeinde,5.0,109.0,29161.0,2451.0,39.0,31.12.2022
Ködnitz,SRID=31468;POINT (4466402.762591931 5550656.88886847),477127,Gemeinde,5.0,55.3,3005.0,1505.0,19.6,31.12.2022
